FCLTY_NM,LC_LA,LC_LO,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADSTRD_NM,RDNMADR_NM,TIME,SEARCH_SUM,RANK_AVG
제7회 월대천 축제,126.434694,33.49229666,제주특별자치도,제주시,외도이동,외도동,제주특별자치도 제주시 월대4길 20,2022-05~2022-09,2197.0,3.0
제7회 칠곡 세계 인형음악극 축제,128.4173003,35.99199957,경상북도,칠곡군,왜관읍,왜관읍,경상북도 칠곡군 왜관읍 관문로1길 32,2022-04~2022-09,137.0,3.5
제7회 홍천인삼송어축제,127.8785224,37.68773665,강원도,홍천군,홍천읍,홍천읍,강원도 홍천군 홍천읍 홍천로 306-14,2022-01~2022-01,14.0,9.0
제89회 춘향제,127.3805045,35.40412922,전라북도,남원시,천거동,금동,전라북도 남원시 요천로 1447,2022-01~2022-09,34330.0,5.0
제8회 낙동강 구포나루 축제,128.9900968,35.19688402,부산광역시,북구,구포동,구포제2동,부산광역시 북구 낙동대로1570번길 33,2022-02~2022-09,250.0,4.142857142857143
제8회 대한민국와인축제,127.7739921,36.1736274,충청북도,영동군,영동읍,영동읍,충청북도 영동군 영동읍 학산영동로 1244-1,2022-03~2022-09,4289.0,4.0
제8회 북페스티벌,129.0558558,35.16545561,부산광역시,부산진구,범전동,부전제1동,부산광역시 부산진구 시민공원로 73,2022-01~2022-09,3510.0,5.0
제8회 세계인의 날 기념행사,126.7903427,37.33243625,경기도,안산시 단원구,원곡동,원곡동,경기도 안산시 단원구 부부로 43,2022-05~2022-05,19.0,5.0
제8회의성세계연축제,128.4330374,36.36933577,경상북도,의성군,안계면,안계면,경상북도 의성군 안계면 소보안계로 1910,2022-04~2022-09,357.0,3.8
제9회 관평골축제,127.3940968,36.4243927,대전광역시,유성구,관평동,관평동,대전광역시 유성구 테크노중앙로 88,2022-07~2022-09,133.0,2.0
제9회 세계인의 날 기념행사,126.7903427,37.33243625,경기도,안산시 단원구,원곡동,원곡동,경기도 안산시 단원구 부부로 43,2022-05~2022-05,19.0,5.0
제주 라프 별빛축제,126.707013,33.4868384,제주특별자치도,제주시,조천읍,조천읍,제주특별자치도 제주시 조천읍 선교로 115-1,2022-01~2022-09,740.0,5.0
제주국제관광마라톤축제,126.7616506,33.5561992,제주특별자치도,제주시,구좌읍,구좌읍,제주특별자치도 제주시 구좌읍 김녕로 209,2022-02~2022-07,1889.0,5.2
제주들불축제,126.3877935,33.3511411,제주특별자치도,제주시,애월읍,애월읍,제주특별자치도 제주시 애월읍 화전길 201,2022-01~2022-09,36450.0,5.0
제주왕벚꽃축제,126.5173665,33.50414427,제주특별자치도,제주시,삼도일동,삼도1동,제주특별자치도 제주시 전농로 40,2022-01~2022-09,1999.0,5.0
제주윈터페스티벌,126.5265933,33.5146078,제주특별자치도,제주시,일도일동,일도1동,제주특별자치도 제주시 관덕로15길 15,2022-01~2022-09,144.0,6.0
제주유채꽃축제,126.7362849,33.38309728,제주특별자치도,서귀포시,표선면,표선면,제주특별자치도 서귀포시 표선면 녹산로 381-15,2022-01~2022-09,15250.0,5.0
제주푸드앤와인페스티벌,126.4748646,33.4770439,제주특별자치도,제주시,노형동,노형동,제주특별자치도 제주시 한라대학로 38,2022-01~2022-09,890.0,5.0
제주해비치아트페스티벌,126.8447796,33.3234478,제주특별자치도,서귀포시,표선면,표선면,제주특별자치도 서귀포시 표선면 민속해안로 537,2022-01~2022-09,9420.0,5.0
제천국제음악영화제,128.2168544,37.14868519,충청북도,제천시,청전동,청전동,충청북도 제천시 의림대로 242,2022-01~2022-09,101840.0,5.0
제천의병제,128.2168544,37.14868519,충청북도,제천시,청전동,청전동,충청북도 제천시 의림대로 242,2022-03~2022-09,318.0,4.0
조선통신사 축제,129.0311369,35.09953937,부산광역시,중구,창선동1가,광복동,부산광역시 중구 창선동1가 광복중앙로 3,2022-01~2022-09,5140.0,5.0
종교연합바자회,127.0117835,37.6346282,서울특별시,강북구,수유동,인수동,서울특별시 강북구 인수봉로 159,2022-09~2022-09,11.0,1.0
주안미디어문화축제,126.679586,37.458746,인천광역시,미추홀구,주안동,주안1동,인천광역시 미추홀구 경인로 351,2022-02~2022-09,3793.0,4.285714285714286
주안미디어문화축제,126.679586,37.458746,인천광역시,미추홀구,주안동,주안1동,서울특별시 강북구 인수봉로 159,2022-02~2022-09,3793.0,4.285714285714286
중문칠선녀축제,126.418965,33.25309409,제주특별자치도,서귀포시,중문동,중문동,제주특별자치도 서귀포시 천제연로 132,2022-09~2022-09,27.0,1.0
지리산 바래봉 눈꽃축제,127.5486175,35.4350897,전라북도,남원시,운봉읍,운봉읍,전라북도 남원시 운봉읍 바래봉길 214,2022-01~2022-05,109.0,7.333333333333333
지리산 뱀사골 단풍제,127.579137,35.37179793,전라북도,남원시,산내면,산내면,전라북도 남원시 산내면 와운길 10,2022-01~2022-09,532.0,4.75
진동계곡산나물축제,128.4051257,37.9640042,강원도,인제군,기린면,기린면,강원도 인제군 기린면 조침령로 1061,2022-04~2022-05,46.0,5.5
진주남강물축제,128.092187,35.186692,경상남도,진주시,칠암동,천전동,경상남도 진주시 강남로 215,2022-07~2022-08,62.0,2.5
진주남강유등축제,128.073824,35.188477,경상남도,진주시,인사동,성북동,경상남도 진주시 서장대로393번길 11-4,2022-01~2022-09,90880.0,5.0
진주논개제,128.073824,35.188477,경상남도,진주시,인사동,성북동,경상남도 진주시 서장대로393번길 11-4,2022-01~2022-09,16240.0,5.0
진해군악의장페스티벌,128.6554537,35.14836103,경상남도,창원시 진해구,도만동,중앙동,경상남도 창원시 진해구 충무로 43,2022-01~2022-03,53.0,8.0
진해군항제,128.659757,35.149423,경상남도,창원시 진해구,통신동,중앙동,경상남도 창원시 진해구 백구로 40,2022-01~2022-09,317260.0,5.0
짚풀문화제,127.014409,36.73099329,충청남도,아산시,송악면,송악면,충청남도 아산시 송악면 외암민속길9번길 13-2,2022-08~2022-09,62.0,1.5
처용문화제,129.327076,35.5427564,울산광역시,남구,달동,삼산동,울산광역시 남구 번영로 200,2022-01~2022-09,7020.0,5.0
천만송이 국화축제,126.9861274,35.94972951,전라북도,익산시,어양동,어양동,전라북도 익산시 하나로 322,2022-07~2022-09,134.0,2.0
천상병예술제,127.0341284,37.73338595,경기도,의정부시,의정부동,의정부2동,경기도 의정부시 의정로 1,2022-04~2022-04,15.0,6.0
천안북면위례벚꽃축제,127.257218,36.7882163,충청남도,천안시 동남구,북면,북면,충청남도 천안시 동남구 북면 용암3길 10,2022-03~2022-04,64.0,6.5
천안성환배축제,127.1372444,36.9129194,충청남도,천안시 서북구,성환읍,성환읍,충청남도 천안시 서북구 성환읍 성진로 15,2022-01~2022-09,1451.0,5.0
천안예술제,127.1666393,36.7824074,충청남도,천안시 동남구,삼룡동,청룡동,충청남도 천안시 동남구 삼룡4길 118-9,2022-08~2022-09,69.0,1.5
천안춤영화제,127.1521157,36.8082042,충청남도,천안시 동남구,문화동,문성동,충청남도 천안시 동남구 중앙로 111,2022-01~2022-09,802.0,5.0
천안호두축제,127.0538805,36.67384688,충청남도,천안시 동남구,광덕면,광덕면,충청남도 천안시 동남구 광덕면 광풍로 250,2022-01~2022-09,1354.0,5.0
천안흥타령춤축제,127.1671385,36.78224776,충청남도,천안시 동남구,삼룡동,청룡동,충청남도 천안시 동남구 삼룡4길 118-9,2022-01~2022-09,36730.0,5.0
천을산 해맞이,128.695676,35.849688,대구광역시,수성구,시지동,고산2동,대구광역시 수성구 천을로 39-5,2022-01~2022-09,292.0,5.285714285714286
첨단1동 마을축제,126.8443276,35.222211,광주광역시,광산구,쌍암동,첨단1동,광주광역시 광산구 첨단중앙로182번길 39,2022-09~2022-09,24.0,1.0
청계산철쭉축제,127.0716316,37.42989648,경기도,성남시 수정구,상적동,고등동,경기도 성남시 수정구 달래내로 407,2022-04~2022-05,24.0,5.5
청룡문화제,127.0386453,37.5731292,서울특별시,동대문구,용두동,용신동,서울특별시 동대문구 청계천로 563,2022-01~2022-09,202.0,5.125
청산도슬로우걷기축제,126.8577891,34.17971074,전라남도,완도군,청산면,청산면,전라남도 완도군 청산면 청산로 46,2022-03~2022-04,80.0,6.5
청소년어울림마당 1회차,126.853291,37.32625264,경기도,안산시 상록구,성포동,성포동,경기도 안산시 상록구 삼일로 696,2022-01~2022-09,4690.0,5.0
청소년어울림마당 2회차,126.853291,37.32625264,경기도,안산시 상록구,성포동,성포동,경기도 안산시 상록구 삼일로 696,2022-01~2022-09,4690.0,5.0
청송사과축제,129.054312,36.432499,경상북도,청송군,청송읍,청송읍,경상북도 청송군 청송읍 강변로 87,2022-01~2022-09,22900.0,5.0
청양고추.구기자축제,126.804563,36.446571,충청남도,청양군,청양읍,청양읍,충청남도 청양군 청양읍 고리섬들길 108-7,2022-01~2022-09,15660.0,5.0
청원생명축제,127.407385,36.7330755,충청북도,청주시 청원구,오창읍,오창읍,충청북도 청주시 청원구 오창읍 미래지로 99,2022-01~2022-09,49240.0,5.0
청풍호벚꽃축제,128.2168544,37.14868519,충청북도,제천시,청전동,청전동,충청북도 제천시 의림대로 242,2022-01~2022-09,3026.0,5.0
추억의충장축제,126.9233266,35.1458272,광주광역시,동구,서석동,서남동,광주광역시 동구 서남로 1,2022-01~2022-09,1680.0,5.0
추자도 참굴비 대축제,126.2956272,33.96267481,제주특별자치도,제주시,추자면,추자면,제주특별자치도 제주시 추자면 추자로 37,2022-01~2022-09,784.0,4.625
춘장대해수욕장 여름문화예술축제,126.5243521,36.1632726,충청남도,서천군,서면 도둔리,서면,충청남도 서천군 서면 춘장대길 20 ,2022-06~2022-07,41.0,3.5
춘천가족음악축제,127.7216035,37.86760654,강원도,춘천시,온의동,강남동,강원도 춘천시 방송길 109,2022-08~2022-09,32.0,1.5
춘천국제고음악제,127.7288095,37.8774474,강원도,춘천시,죽림동,약사명동,강원도 춘천시 중앙로77번길 35,2022-01~2022-09,389.0,5.0
춘천마임축제,127.7278377,37.87309646,강원도,춘천시,효자동,효자1동,강원도 춘천시 춘천로 112,2022-01~2022-09,56390.0,5.0
춘천연극제,127.731333,37.88237557,강원도,춘천시,옥천동,소양동,강원도 춘천시 서부대성로 71,2022-01~2022-09,7970.0,5.0
춘천인음악회,127.7467644,37.8564737,강원도,춘천시,석사동,석사동,강원도 춘천시 공지로 111,2022-01~2022-06,106.0,6.333333333333333
춘천인형극제,127.7201052,37.9210964,강원도,춘천시,사농동,신사우동,강원도 춘천시 영서로 3017,2022-01~2022-09,17170.0,5.0
코리아드라마페스티벌,128.092187,35.186692,경상남도,진주시,칠암동,천전동,경상남도 진주시 강남로 215,2022-01~2022-09,2820.0,5.0
크리스마스트리축제,127.0544731,37.9053734,경기도,동두천시,생연동,중앙동,경기도 동두천시 중앙로 268,2022-01~2022-09,116.0,4.25
탐라국입춘굿놀이,126.5214452,33.5133537,제주특별자치도,제주시,삼도이동,삼도2동,제주특별자치도 제주시 관덕로 19,2022-01~2022-05,431.0,7.25
태백산눈축제,128.9868699,37.1626608,강원도,태백시,황지동,상장동,강원도 태백시 태붐로 21,2022-01~2022-09,7290.0,5.0
태안국제모래조각 페스티벌,126.1849958,36.83267205,충청남도,태안군,원북면,원북면,충청남도 태안군 원북면 신두해변길 22-5,2022-08~2022-09,8760.0,1.5
태조 이성계 축제,127.049411,37.554368,서울특별시,성동구,사근동,사근동,서울특별시 성동구 왕십리로 222,2022-03~2022-09,139.0,4.0
태화강 연등축제,129.3257957,35.5506625,울산광역시,중구,옥교동,중앙동,울산광역시 중구 옥교로 19,2022-03~2022-09,16261.0,4.0
통영한산대첩축제,128.4334058,34.82567453,경상남도,통영시,도남동,봉평동,경상남도 통영시 도남로 296-1,2022-01~2022-09,92040.0,5.0
통일로 문화축제,126.9758963,37.5722501,서울특별시,종로구,세종로,사직동,서울특별시 종로구 세종대로 175,2022-08~2022-09,1037.0,1.5
퇴촌토마토축제,127.3014271,37.47269684,경기도,광주시,퇴촌면,퇴촌면,경기도 광주시 퇴촌면 오리길 104-11,2022-01~2022-09,17670.0,5.0
파주북소리2019,126.6867921,37.70848286,경기도,파주시,문발동,교하동,경기도 파주시 회동길 145,2022-01~2022-09,2040.0,5.0
파주장단콩축제,126.7400657,37.8893177,경기도,파주시,문산읍,문산읍,경기도 파주시 문산읍 임진각로 177,2022-01~2022-09,6150.0,5.0
팔공산 단풍축제,128.69755,35.990136,대구광역시,동구,용수동,공산동,대구광역시 동구 팔공산로199길 6-2,2022-03~2022-09,1725.0,4.0
팔공산 벚꽃축제,128.69755,35.990136,대구광역시,동구,용수동,공산동,대구광역시 동구 팔공산로199길 6-2,2022-01~2022-09,1867.0,5.0
팔봉산감자축제,126.3662446,36.81761837,충청남도,서산시,팔봉면,팔봉면,충청남도 서산시 팔봉면 팔봉산로 100,2022-01~2022-09,5526.0,5.0
평생학습축제,127.2119504,37.8955697,경기도,포천시,군내면,군내면,경기도 포천시 군내면 청성로 111,2022-01~2022-09,2508.0,5.0
평창더위사냥축제,128.4509361,37.5029817,강원도,평창군,대화면,대화면,강원도 평창군 대화면 해뜰마을길 49-7,2022-02~2022-09,35776.0,4.5
평창백일홍축제,128.3945387,37.367265,강원도,평창군,평창읍,평창읍,강원도 평창군 평창읍 평창중앙로 27-28,2022-01~2022-09,51529.0,5.0
평창송어축제,128.556979,37.633141,강원도,평창군,진부면,진부면,강원도 평창군 진부면 경강로 3562,2022-01~2022-09,19410.0,5.0
평창효석문화제,128.3715931,37.6140307,강원도,평창군,봉평면,봉평면,강원도 평창군 봉평면 이효석길 157,2022-01~2022-09,6420.0,5.0
포은문화제,127.1779688,37.24086706,경기도,용인시 처인구,삼가동,역삼동,경기도 용인시 처인구 중부대로 1199,2022-01~2022-09,637.0,4.625
포천시민의날 행사,127.2004605,37.888062,경기도,포천시,군내면,군내면,경기도 포천시 군내면 호국로 1518,2022-09~2022-09,120.0,1.0
포항국제불빛축제,129.374454,36.017859,경상북도,포항시 남구,해도동,해도동,경상북도 포항시 남구 희망대로 967,2022-01~2022-09,40900.0,5.0
포항시 대학연합축제(POP),129.3637454,36.0378031,경상북도,포항시 북구,대흥동,중앙동,경상북도 포항시 북구 대흥동,2022-05~2022-05,10.0,5.0
포항운하축제,129.3773906,36.02387158,경상북도,포항시 남구,송도동,송도동,경상북도 포항시 남구 희망대로 1040,2022-05~2022-09,1356.0,3.0
포항해병대문화축제,129.4127411,35.96902317,경상북도,포항시 남구,오천읍,오천읍,경상북도 포항시 남구 오천읍 해병로 293,2022-03~2022-09,478.0,4.0
표선해변 하얀모래축제,126.8287399,33.3265291,제주특별자치도,서귀포시,표선면,표선면,제주특별자치도 서귀포시 표선면 표선관정로 63,2022-07~2022-08,334.0,2.5
필봉마을굿축제,127.1545024,35.5367877,전라북도,임실군,강진면,강진면,전라북도 임실군 강진면 강운로 272,2022-06~2022-08,326.0,3.0
한강낙동강발원지축제,128.9868699,37.1626608,강원도,태백시,황지동,상장동,강원도 태백시 태붐로 21,2022-04~2022-09,2973.0,3.5
한라산청정 고사리축제,126.6773368,33.33005821,제주특별자치도,서귀포시,남원읍,남원읍,제주특별자치도 서귀포시 남원읍 서성로 788,2022-01~2022-09,3021.0,5.0
한라산청정고사리축제,126.6773368,33.33005821,제주특별자치도,서귀포시,남원읍,남원읍,제주특별자치도 서귀포시 남원읍 서성로 788,2022-01~2022-09,3021.0,5.0
